tx_hash,block,gas_used,effective_gas_price
58e25184134f493a2128fae1822c828ac1531712110f83627e007a58ed7cd6ef,793,231436,1000000008
30a0e5584b207cd98208bea9c2afbdcc2fc1bd96d0025561f1febffca18dfab9,794,231436,1000000008
994afeaef1012e7123b091cdea2cdf043421b4ea9cc404d267c7adef528df645,795,231436,1000000008
921b51fbc7bedc7464d462f0af001d662c01941e066a4ec4ce4daed45dc21df9,796,231436,1000000008
5935cc0ed0d7d4a529459168ee99c5baa4f91cd70bdf2096449753b8c0908980,797,231436,1000000008
bf8b16f87a5774c24cf2ae45fcdd45350d81872be95d1645d108ed011472546c,798,231436,1000000008
04254681e577594e0a33b7068c3b0513065eec87b7be014ab236b7245e90d5a7,799,231436,1000000008
e5171f34666d8f4be624a5b44838e258c9ce0152197fa77e4d7a229e20dec461,800,231436,1000000008
5a9cb572ea76e8b67044c2ab611a4d7276dc51081e4863b8f39b2204164eddd7,801,231436,1000000008
fc198743fdd69450a5a3b7858941be3f34b76e7917fa017f573976caafcea79e,802,231436,1000000008
fcbfcb6b9fa6a28eb9fe385a38f9b0600329df958ddf97672ecfa067d114a312,803,231436,1000000008
fd8b536d1e383a17e5bbd108f66e0c76c613061987f1eaa2cf8a55302ad0557e,804,231436,1000000008
6cab9a48138eb6060608284db5d4cc2824448d711afeca8923e7ae201ed74943,805,231436,1000000008
1978b04cc5586fafb7402c33464bf9b8588c52f51f24998ad77bec6bb7229409,806,231436,1000000008
ca4f42a153b210fff5d7c72ec5869ada404de81bdad5d370330b9a1728da0189,807,231436,1000000008
5644596e24e95bf2ff5c6863786e80bf752e6dbdd1a999c61a29d0c20fbbcbfe,808,231436,1000000008
d6b571a53616ce0ce64bf42a6fced91da42bfa21223a13013c16bbacb7dcf7cc,809,231436,1000000008
2e0fe382099656f386aa76c40d3e20149455cb55a4bfabbb9e3a35f610a94faf,810,231436,1000000008
006196a9f8665229e8cc4fd3828b65ba4928ac12cd6100e23b43fd1cc1b2a86a,811,231436,1000000008
37745c7471f6ab65c9275d8ebb676050a2a2e335d0ecf5c8a9aa544ec6fef7d3,812,231436,1000000008
f65e9ba59843c9006d43fae782c15a4ec4b5d09abcbeb33b70a0dfbcba85379b,813,231436,1000000008
82ea52146d9c334f2abc296376941ad536292f24fd0c274f9279bcdaf472b101,814,231436,1000000008
98373cce29b925842fa314ca70903d81d8309464534d1eaa1c3bad1c9eaa6038,815,231436,1000000008
45c8c30da799185eb853dd6a70e0e6f7a8877cfe65dda1e075d3adf64b78bc81,816,231424,1000000008
6035bbd5fa9c4191b93a45371465a39c2373891684cf8542a918149a1db81004,817,231424,1000000008
8b4c40a5c069cd37ac23746613f0344d08d52d38d10d379121397051b8cd6ad3,818,231424,1000000008
c8dac49567428b33b396153a8faf5b8457e00d69b65b3d9869aa9aaa4b073209,819,231424,1000000008
22953feba030e566d44d49fba5aae6c89b362237bf2b9ba750aa96d0a0dac13b,820,231424,1000000008
557706b2aa16df2ca3c48e1e1b0af245456c27def83f9f698a03b3257a262003,821,231424,1000000008
2a5a7dac3d9ef396c6f7d35aa908ff85ad91e6c11df83c5f52947dfd6ee13daf,822,231424,1000000008
ad79006b72836b3fb366f2029a65c2ec96352191ee242d0ff2471fa197e19a41,823,231424,1000000008
86c14d20ae9a16ba6a6b60283f2313a08a7dcc04b80e429e50bf522ea2c4f0c2,824,231424,1000000008
260c57c1c5bbf7f5e02bd173ecd426355890b01575a14c488249eb0c99db2b96,825,231436,1000000008
22495662eb1803a52539762f586458a286de87af87e6d3d28375fbd06309bd05,826,231436,1000000008
069fe5bff762ff8c658560e920f82399178c78fc7af5f5bde3f6009af676552c,827,231436,1000000008
1275dc729616fee2b4d3ac0a8b902d6f48393d4bf8faf1705d2a41d209266b55,828,231436,1000000008
8ae30bfeada12681087404c8604b0b08a401f0a6418025e2401e0e11075c9e1a,829,231436,1000000008
c8510d6153662d506c1c6537cfb0e6018ab85af1f53dfe095fafc33a2ff03f35,830,231436,1000000008
21b845024d450c702c2548524113d0e80e665eed4f87cc2f65c282912157a155,831,231436,1000000008
a1da94d3e49f9fd2d8270c32fd64d13cb20f05f567ba2b36b307fbb5d8045336,832,231436,1000000008
5f5cb9f4c6d000871930004ac3ead7b38270a7b3440d03463dc6e505eded6cfc,833,231436,1000000008
4e49589ec5412e704155eb2e2d2130ca9f6c325ea80dd39f13af31d57de41177,834,231436,1000000008
25560a3898b023b6f7792aa29145dc1ff1930fbff580f1695147cbb6c70fdb73,835,231436,1000000008
800126ab7e5bad888bc927fb1b50c8e531c8b26471de25aaed00789ec2599164,836,231436,1000000008
e65c496e9248358c7b2c780b5c3f592c56d3cf1b48cc850bf091b4cdb4acae42,837,231436,1000000008
5cf405d5adb8b473a999ff7f9ad92eceecf856e5d4915cd17df12a366422c5fc,838,231436,1000000008
fc2e0f690729b47bc7e201068f18446bc68ef85ed30608999a7df33be3c89f78,839,231436,1000000008
c1276deb265898c58d55a3d3f535056c371fbd98471e5eea0a86e40bc8eec41a,840,231436,1000000008
88c2961367496a752d885a12abe00043b3c99fc5ac23044e411dcf561b7315b9,841,231436,1000000008
f53536fce67f69c048c42593941b265587ea4a1655c68329f0f41cda1e5bc449,842,231436,1000000008
fc929a499e661e2d4ae2b6d657d76bea235ae71438e627d0dfd65af50c4b0ff7,843,231436,1000000008
084228e7743806421acce7f610a3f070491e357d0a03013e649683729c730506,844,231436,1000000008
eb89bbbc71642ed50537f05898a675eb8f28f81aea0f7a0bfcfe809eea53843e,845,231436,1000000008
d6392947789043955225d94acf604b404fb70c6c80720b2ec4f95bf9b5af3ade,846,231436,1000000008
85aad5f79c108ac172776e26aa93f312b826bf933e5e93854ee345232ccb8e84,847,231436,1000000008
7b44585af850c2abc57f7e8edd92ee2b871fa1622cae4835877ed1c6da1cbd5b,848,231436,1000000008
cbeef71205d5497df19151d15013655586c1433362dbcca6f10d07a60b89d5ef,849,231436,1000000008
1070db034dcdd41a89223be8d08771817e8d50c05ea753804ea95f0763ef83a9,850,231436,1000000008
7c19978682357286299118324ad9fed8a839a59a65a7df8ff26afe1d612ba4d0,851,231436,1000000008
af4779d2dcf60321abce7128e5d38b81bc146ab9a0bd48e5ac5bc293aa129392,852,231436,1000000008
e3d1c0b710f90eaeaf8fccb38b0cf2a705aed6c10709b7bfbd49644a2203453b,853,231436,1000000008
73db4697a4696914e4a9a4250d056c6ecbadd6c7022328f186c38bd44d6309e5,854,231436,1000000008
b44160a34f73e87b6ca21b1bf52b3154b286fe71d61ac4f5242a5514531a03e0,855,231436,1000000008
df681664239e0402d1728996a019cacdbb505675e8a2e108a8821385ddcd15db,856,231436,1000000008
4fe7454734c41be4ebc4899c8517eb7e8a35bd58fb478c67ddc72b5dc6330263,857,231436,1000000008
03bb0583ea115008512dcec687c07ed6ebce2771929eccd5bb88b38ca76669d5,858,231436,1000000008
6e3cca9f928a5b6ca0bad26270c8ca2f0c512a288b08d770b2cb0f819528aa9f,859,231436,1000000008
d7d451e58d42cfe65ab84e00b25162955a6a42d600e4f60547ded73661008022,860,231436,1000000008
94415a3714760842462a32b149a4bae2cf550ef4ec596c75571b67390468e4f5,861,231436,1000000008
32ae9c61ab40ba00e49e14ff579826c1af1ec95ad4244bcac3f5cd34c2195e67,862,231436,1000000008
83fa166e10e5fccf36fd210f4f91903708138aedde9292fc2b5fdc07ae4a0436,863,231436,1000000008
9e4d4c3a7b0f33643e695fe3768e8f627b2be3865b7eb0f12187ee612ddb4158,864,231436,1000000008
e8eae03dfa34c0b5e6c43c3fc39bd7aa3491435d3706b567fed9e11b0d95ffa7,865,231436,1000000008
8b4f4439cabc17e95b1d9806760fec221d0323df25b6aa3d484fdae8f4c4814c,866,231436,1000000008
8d5e61ecee994af0a099e5b40fbaeadefd652987213807e0c8052df5299bbe34,867,231436,1000000008
43e3cf132ce26cd2be19afd02e2b253a234828b2ad908cf7d953e6b7445badda,868,231436,1000000008
38092e23bec14be0607d2828656bdb7d1a1abfd19a1821248db725cae7ee7136,869,231436,1000000008
e914ad176566543c2d6a8dc64bc41512d60bdc93fca48fe779203e03a7e440c3,870,231436,1000000008
f8f4c43f362569915b7de84d1797d24a7740d585a768ed25e785834b7b9426b8,871,231424,1000000008
33b4bb49c5c0d1625b1ede1e00a6f084e37b00196b3920f4843199cf6b926deb,872,231424,1000000008
9b6b5664c4e012c5061fcd4f415d6e26169a1a8a7ce726598f28db050aa2abdb,873,231424,1000000008
632a12aa22b93a907518eca21195728b05e3042354eefecd1abafe7a80c3dc7a,874,231424,1000000008
471eeae81ef3b3032f01d2193ef9aace0f6d52d5988c76f74c285c4473c2c2a3,875,231424,1000000008
0e56ea2bba57bd2ee5b4b12b3b8c898dc84f65046f47356934630470114cccb7,876,231424,1000000008
37957a34d71e20a96e8660652d89806c8c749298e6b29ccb0fdf21f9bc181285,877,231424,1000000008
b3303fadb7cd33519fef6b1e4d4ff1f0044d93f2051f75f3b5e924ed590ddac2,878,231424,1000000008
a817a18863e1275e38c4532479647656d4f94ebf9f7c86a94d7729863f087f2a,879,231424,1000000008
30cbc2642ec86c2219c5bfef670538f048835ac40b472e5507fd2be0337b7740,880,231436,1000000008
688f6aac2a3f4e54ddbba64a79c6ca25b2588fe1db38107c83ed8f7bd009071b,881,231436,1000000008
8f1be9cdc9e3c07695782889fe24fdc571247830e4faac14f07d641175d2ca97,882,231436,1000000008
b66e4d4aebd482b9bcffdb7a0efc8ee383f7758c48d5c499438d3127d76a695f,883,231436,1000000008
ae1b01d5bc39f8b7a3b836a1b828559781758a575a4e59372fe50ac330128d21,884,231436,1000000008
32d5cb63ca823ae17faaf342ceddeafa1e00a90dec06253ef4af8a0281410561,885,231436,1000000008
03d72aa07387b08e95aa1edf59d967863e72261a2405d05e803447808af74619,886,231436,1000000008
62e5c64079392ada499502698f8d995b9d94ee24f2bd763285f251ec4ff5fe9c,887,231436,1000000008
936a850b71458a0f12282767176d5e141f7a952183ea847a49e59a39defa5d2a,888,231436,1000000008
4d50c03915c071a1209f8265957ab74287f7f4aa9dad7f8eb6de596334b2e70d,889,231436,1000000008
c3a403170a74a4757d72c2e3a03250de298c6396b3bdc5316002412c306ccd2d,890,231436,1000000008
99393789c2b27f9d41bfedd1c8da52d24886d09583acfe3f4d0fce67c4593aaf,891,231436,1000000008
abe65f9d8f3347e1d846f3712fecf67df6250c40ec6be34f14c0bf1a3220e2c1,892,231436,1000000008
4130bdff9ab4b12e5fa365acdf5e0d86b4913bc2a3f1f0b19a721d8c1f07909b,893,231436,1000000008
33f138d40fd625c03d481b4ab2c33146b43f3f1d94c637bc6587bed38068362d,894,231436,1000000008
b9d14a482f80af71b592c68e2e8f018bc009b32fed3bf5f88e74caeb7360a3ad,895,231436,1000000008
5a0b2447b910d17459f741bab031202f34d4653d75a084826ad71d676b838cd5,896,231436,1000000008
ec4171f80bb15b8ee3689b8b5be4947c4a10546afa2b0bda702de83e09f39e18,897,231436,1000000008
1d8de5ec76bc5caa35625e9cd37917b36e12a3b1fa663112960635527579d9c9,898,231436,1000000008
0863ac8ccc0bb892e85b27b05aa1765bf7f82a097cbdcad0bf77b7d528dceeac,899,231436,1000000008
19053e3afcdc0403bde6b451e03203de4235e844808c006e1894aaf50a9ffc74,900,231436,1000000008
07030dd02742025b50ff63c524432dbe55c1d64099c5d751af7a82810d7e79dc,901,231436,1000000008
a9edb45af87cc03753ac3a04cdb6c28a73aaab3dfb46a83c9264a97d7ccef81c,902,231436,1000000008
07659af3ef11a0669e99278f967c671c98d19f12290f743858629ae82a8d08a1,903,231436,1000000008
c892948cf3990bebf2acfa088a5e01783c08382ba8098ebaa6852a0e11fbf888,904,231436,1000000008
ef345840bada7a7e00f786700b7aff89385d57106d795cbaed4e6d994f10b369,905,231436,1000000008
05fb0a98c4f1c8f56df20e48c6de07030a9e7b195245abb0b06d38407ca203a6,906,231436,1000000008
f744633fc59c2b04d32878c1335b5b43d3aee8df48b4dc4753265d358fdd8752,907,231436,1000000008
594fa487b94a8d1f3c1e27f3a1480e17aec4606a2672fc12e75c5e52c908ee0f,908,231436,1000000008
edf009d7af64e5e74f5f88e5c84319e19d0a9a77b57d1224f9369e66f72f6410,909,231436,1000000008
c2a328346abe6af9b74566b744a8637bedcb40fb9afc361743bf0921db17747c,910,231436,1000000008
5b1f779346f7ef8d49e36107fef9d257c8dbceecf0eb52b7c9e2ba1bf23ae8cf,911,231436,1000000008
a6b7a1418e7a14ef39b07c3d28f50341d6e1b0b8ea27c221454409cdc4334bac,912,231436,1000000008
fead95c2144fe3037eef2f7f30fb4c9f9b14cd37c1645f58e730107e12d7a2d7,913,231436,1000000008
92d283bb1519b745ce0c2503dfcb083f91651f6733019c6a8cb9f094f6f96b51,914,231436,1000000008
05cb69ee2e4e819f0ea36f0a684a235f5d112a57f3c6049311166ee712198bfd,915,231436,1000000008
b14ea67bbc8ff7dcd65502a6d77756083de265539ec73ba4a59d2c6b5700ae1b,916,231436,1000000008
208618164907628c1c04e802d9bc499ee09bc744e77e2e898285db0c83e58af8,917,231436,1000000008
84f575d1c04e8a9bcb700699d61c8766d26660410c6070e72ab567d1dcada13d,918,231436,1000000008
d3bbbbcf998637b5d65ef7e124c0923a63c68785d2ca59881ab502d2508a5ef2,919,231436,1000000008
a8eed0e5fac5ec3dc21ec86c64465f27085e50910207c0358964cae6ab3b728a,920,231436,1000000008
36e5ad3437f9dae4d8a5c87b9475f11299f4eb2fe8c75dc9aeac2be371ead2a6,921,231436,1000000008
45e6063b0527cadca095382f10727d74d54678710578b2c21c093c052d7eed4b,922,231436,1000000008
2526b77c7c6c747145a0ae8ae3f5f09313c94137b246d8016a587908636275ad,923,231436,1000000008
1ae7f0938a8ee3fca5515e90db999a04ef30baaa82ddd9eaec4162ed00c13a50,924,231436,1000000008
a6d7583c56f31306df1a1c3f8d3e09a32ddced8089ae26108f23526575946888,925,231436,1000000008
24df232f44e25b8fd6836f39f3ac30f7436b9bb634444d49e424873ec58c0b87,926,231424,1000000008
c00edb46e662f4e61a6800764802511e8221762fe571897497b8054957c5bdd8,927,231424,1000000008
5ac8b5c7cf5a969fc6e97b8d050a7c7be3966bfb536a1a2e948fc1fc63bcfdb1,928,231424,1000000008
d005a61ed7294f26069b0667b9e2cf016ff7d7d243cbae0a654d2215839bc6cb,929,231424,1000000008
b8fbfd7c4ce3f48d5c8b4a0258aaf2baadb13eb3f9ec720873a8257b66d6c309,930,231424,1000000008
43dbb1f66f1cf0d5518982a03dc1f27270cba0eef62361fd90755a81314c0256,931,231424,1000000008
3dc64fa26b6b52f22ca57715188743f9e2c5864eca5d6c59ee59b3f78d9e115e,932,231424,1000000008
1d086e874dc69f38845f2fa8f3271e3c7bef65d4ea6acb080b9cdc6b1ce17ac3,933,231424,1000000008
2f0a67bb46dca8037143652741743abd3091879d0b5370024146bf9ee4b56b3f,934,231424,1000000008
14a6e1e76341318c10e8121a2829b0b4d095015baf74d6340c738753c91d8234,935,231436,1000000008
a1f528fa43d95728939e3ab5dfb5243fee900e2903772ae28ef617a4fd3f8194,936,231436,1000000008
3b92955b0eccf1ba84d6bda5bac3119dd3885865e11ebbdd6bdf40ae4d2189fc,937,231436,1000000008
8787fb33ee37bba9741cf83a999c4bcfe041d646221d586d81d970adc164725b,938,231436,1000000008
9173316aacc964f9d3c41fb8a4f56f572cdf2356e4d6a23d505df4551e7521f5,939,231436,1000000008
f2cae56df6c38feaacfdb126f002174c05b48ab49604f7bcabb336628cca7391,940,231436,1000000008
6a14800ba52a6c28a0eda847e5421551c752170e1f235762aa2039b714706afd,941,231436,1000000008
46d3880139b50b9bea2988aaf01f4a13e17879462f6985fd4899b1d3ff44d436,942,231436,1000000008
53d5783bbdcce086767589fb2faa0665c64df7b82bd30eecde28884462ee428f,943,231436,1000000008
f552dea7f92f318a915457e1b3bc89253f1dd3a59946342f3fa520fceb351fac,944,231436,1000000008
abb559e665cd35ea8ac9449981c080448c1140f549aebfa9bb6e17f76d886dd5,945,231436,1000000008
2de738bbcf3b87cbf1d5abd9758333d2dba1b7b7c8cc30ef187c73f73dbb6242,946,231436,1000000008
0c773f27e0700a219abe072f618739c22593bdab70d6a71ee441a30eeca9d6e2,947,231436,1000000008
7472d6f8897364a3b83790b167181e68390d9f0c7dceae5e219a57766f13ea93,948,231436,1000000008
954f7ee7bb3b7ac3e6ee2b0f32142f42f1cdb32aa4bb39390bf4f82f522824ef,949,231436,1000000008
25342b57b4ff9e1d015bf9f57d115d26e99a92a2ca0f3229a0147d3dd5328c02,950,231436,1000000008
70c86176267b7a93e185a95b18f08441cd0c21ac489586dc0ab73bb86ef6c2df,951,231436,1000000008
5184e5899c4ce10b53b8cb68fc5fac74580b3b9a54950da81fee89cf21c9576c,952,231436,1000000008
e9f217ae2c5cf733c9339a600b8f97f791b3a23a0f0b19b17264ad821f52acad,953,231436,1000000008
d654e5a5aa409ca1ea99a442523982e8c17f4cac032084a33d2f842a13f55ded,954,231436,1000000008
bff277adf98148bbdd9fc1d8d3aacf223f5e2b8014c037beecc5fc1450b78962,955,231436,1000000008
a04922736809fa6fee22cd32943dac7b8568db62c28661f8b8188653aa1958ea,956,231436,1000000008
23c2fe8d2e6bad191d23ca70aaae609b6adb6540fd7bb8043603e41ac6d66553,957,231436,1000000008
1222205b73bcc3913825f8826700a95ab9e5500b4948d2545bfba4194de6c26e,958,231436,1000000008
e5088ef86e615d66fd80ad8429e26d9fe14a8bd3baf33c429e4d3d01e53f4aa2,959,231436,1000000008
48798eb8b938cd07fdd86659ff045f95be6f0eed2b35dd6dac3f1bf19fb46981,960,231436,1000000008
8e87b080f6ff2a81ec7d41c568a76c610ed65b574136d10c78175104615159e4,961,231436,1000000008
be479c3dc91edd56e93892677d324fbddc7488293601c887a02deb808e9f963d,962,231436,1000000008
3bfef6ff129761a28d33dab7d2fc67cc8a7c93d8ba8d9d8dafa63933ca7600b8,963,231436,1000000008
0d7cb2c6e279d16f3094e09f450922c0a3ba40fcc10b11bafd23273dc618f0a0,964,231436,1000000008
9336cc158bdd724203ef94b74688da1492d0878126e2c24e065488a126262d1e,965,231436,1000000008
f97c41eae42542afee8f0e86f3c63e941eb669533bcac2d2ce24bff55ba61169,966,231436,1000000008
3b48a184b980c13cf171db62721a010605742d0bfefea98191493dbf612d0f8b,967,231436,1000000008
3bc0aa49e7aac94fd2a0320273ca66cd2cd6a3fed0b6f2623f0cfeffbce59390,968,231436,1000000008
08d8b350e3a0d1030b4164732ea4689b659f570582675273fa1f0f13d5913917,969,231436,1000000008
c76a0d57d4b06a3c69a4ea667be1a26f1474dff813c6437e73e122af8c8efd47,970,231436,1000000008
359b5673b35fd34bcf456f5fd58d8969cb931e4cf7aab2267457e7cd2df93d9a,971,231436,1000000008
b36b42093f0a18481ec9a6b638e60b1a6d36d0f643e1f6e31d8cb9925abd5237,972,231436,1000000008
0a8ed3b2592299305c0aced6000b48c6153aea9b0f29b82c085fd81e02f86716,973,231436,1000000008
11366e27d8feda75c874e4021d5ba8fc481c07863b13cfa3d2a8c8f943199019,974,231436,1000000008
fea92e6f0c42af3adf5b64ef14b934c9f7cdb7626270d22bbe1328f7bcc12e83,975,231436,1000000008
e28bc4483800657d32a3b1853692ee9a8969ad61b972517c97267a44a5c1d60c,976,231436,1000000008
236ca4cfeb13be05015aabc274a0feb593b9c902f7b6cafa34781c6aab31618d,977,231436,1000000008
e41fff7cf29cd128bc2444b7de5d1615f0b95d80e8e48cf6f4212542e7fee772,978,231436,1000000008
fac68ee920318cec1873fa1a3dc4e95e0e4d0121f0a189c454cb1e149828b03d,979,231436,1000000008
3cbe8bf501ae9dfd8cf40bcd009b5fb711d11fa32d2f329fe6b2731651acce01,980,231436,1000000008
18b1d661f3850ec218bcd9e123401a22cd233c1ed6c31b3c3f0d5b4cc78fb489,981,231424,1000000008
61f170d040fcf958d849136689a0eb8695fb3af59326c7adf22c7d3276dd71da,982,231424,1000000008
0c3b0d175b950a356c7e9a8480db06009ec2bd83a78cfa0c788be3ee84e590a2,983,231424,1000000008
fc9aab786376ab4aca01bd8c0c7d101834067129707a2ab4223cbe532c554d40,984,231424,1000000008
e59ef51f61909d59e9ac59a030d256820d265b50f66e9df694ab3f999633fc52,985,231424,1000000008
609082750cf2ff8a15ca916d442d5c8c859446b427987b397d2c0500a8716520,986,231424,1000000008
42be6f4c9b9ee97d648fcf49f7d48622b5134e15b80970fc06f39dfd18b9265a,987,231424,1000000008
6f8479fbbb65001c99e8d96f741d45d85445f10739cb847c723ae3fe589205b1,988,231424,1000000008
82f014dba48d9c4842d82bb1782be2c71780388854db52150392b39052899983,989,231424,1000000008
dd537d326fa9b6ea8b5a139ccf6b93594f32c1c107c8d774adc3f667bca8f7b1,990,231436,1000000008
d79b0e658eb38a3ab42beb17b2cf282b80b65c3966d9b3045c28f97004a60f6e,991,231436,1000000008
3476dd0f5fbecac445be5568efc2a4d9f7e0d20b0b9490a0784da5b68a7114c6,992,231436,1000000008
43f5c6eb2c37e4e663077b910e92e3337c39b686ed6f3151461a3701991bfd86,993,231436,1000000008
66b7bbac906ee60414075b4b368c2b560cda3512d7fa701060ed2d32b91a9f02,994,231436,1000000008
968da07dd2c5dcc08feebb83ac5f2e1a7ababb011e5bc368e0d0a99c17ba69b1,995,231436,1000000008
3abbf1224de44a169a9da439a07390bb3259de45ac95949f56f33894186510cf,996,231436,1000000008
d0b2d927f314df45eb1b246ef20885d671e732d22c9908573f2ba9346c31115f,997,231436,1000000008
e5559a4095910881d99a76167007ba5d71f997b3c19038c6d3e119e83f33ba22,998,231436,1000000008
3361a71333ff34b782fd394c6cd036cb4157eeadb890383bc8e3db3562f021c8,999,231436,1000000008
43e0f71057df980af8b4f7a291abc35ac2ba0b0ffc9e3b64ddfa960678d52dc4,1000,231436,1000000008
679845db2bba2e36a100d5f60a7dd36a7f81b474a3e6191c057e05e443be5524,1001,231436,1000000008
611d8b318ea6ea21733fd682543c8f6652141a74ccc5fe82d346bdd5e8ab97ee,1002,231436,1000000008
4c911afad436a89cdd2e864b92af83be4b3c38b40023d45d04e8151219437dbd,1003,231436,1000000008
52bcbe3fe9a0114b236ec7c276c7e2b9825ed44f4ec9cfeb4c9e6e83b77027c2,1004,231436,1000000008
62618ac04d35b38cb6d7cc44314089ecb6a43e375f6494e3f45dbc611ce05f08,1005,231436,1000000008
221da7fbd887917091c1ae721828be9c53035216ac77ba7d833e78ae97e10fe6,1006,231436,1000000008
3d8261804639b938a60d7f5a0811f0608a5dcf34ff63975108a1dc062123a46a,1007,231436,1000000008
fb0afcec2a15d5fbbbbc1bcd5f083ffd2fd2df6796aca3f7e30a50d717645c82,1008,231436,1000000008
b85267635b51a11bbac34573653cbf69e24b6cfd6ee2f43e2f96991598e31577,1009,231436,1000000008
973bbc3dc91d3800273731c7c77e4f62f82617b73e1bbc988ff8179263a4a588,1010,231436,1000000008
08e21546c7d08e4ba4326123ada9d6be38baac2033e4f72e1f5b07e80ea34d3c,1011,231436,1000000008
b4ad26d7cbcda9fe8999f21a4d799e02f0fda089626933df7d4beb60b70b50c4,1012,231436,1000000008
bd7e65de36bc9cd93d0e8a155b46cc554ddd839f6ac2c331780c0b0ba4a2000d,1013,231436,1000000008
212b146d00e955d78cae720c24bdacaee707076154417097b82bd8c071354433,1014,231436,1000000008
0bdeaeba8039cb232dd495c1d57e8473dc73701d8c5f4e9c6f66aa300b2f1073,1015,231436,1000000008
528f43ad9847ac5da34a560f7ea43ddcf6a768eedb8ff1776a1cabc7a6e78f5c,1016,231436,1000000008
745d6ce6047e5ee38a5308629e01a48b6ee8882f5e05c6f11b78d015d81a4e9e,1017,231436,1000000008
aeafa02429647c1ef3b4ca0de46cdd3aab0f90c4ae7bfa8b4fec5b7badbc5264,1018,231436,1000000008
752665b6b8201061d44c838a13cde1c3184f771129b273ab219caaeee035ebf0,1019,231436,1000000008
c7e094b6fb838e2158a94221420e786c0345b5d5280fe5a5f3d1e1c47ed9ba42,1020,231436,1000000008
34de0a285191f05669903358f62449fe260b5074b4e6e6a71a693e2550d921d4,1021,231436,1000000008
eb1c67629a98ff62a176c2795a0d55a06554f993171678f9416b598524fb566e,1022,231436,1000000008
5f40d87e04f53cc74517e5d45b367959d90eb5d93b186aeab6a858ace7e51fd2,1023,231436,1000000008
e50e1b35e0bcbc466d7ff0722155810504b756300b4f07cde201d6fca4d92729,1024,231424,1000000008
bddea2a843a9ec826fa1bc7596c81617d56d0338d982d9747a1179e764deec85,1025,231424,1000000008
5ee4840888fc319288e7bf0c156b390de95ce67437d0326fd5ac58702d316653,1026,231424,1000000008
0dc8cd948cf3bc6ef5888b8a1b2803f6d8816153b376663206a5cd81c5eb5dc0,1027,231424,1000000008
413b0d9ebb2761ddc55356aa61fe50fbdff4cda77df22d161559de0db97af8de,1028,231424,1000000008
d6e8c2dba8520fae54b2393f63e642731b571528f3b36793b176db7d921899df,1029,231424,1000000008
b4357657e0480457666c0705bebe2e67b6006ff67407e0264e2e08bcb5cf6f4e,1030,231424,1000000008
acef8e53ec4e231d4c791f3a00f08ee478430ac2db260f74a965ee93d182f6f3,1031,231424,1000000008
5481175f4ddc4259b35243f71a3cb606bcaf21de85a73da4e2adb59cb5d4f6a9,1032,231424,1000000008
f598bb85c395606cb721069a4a7f248c120b85f989e83cabe07dfae400e8ecd2,1033,231436,1000000008
028643c641538cea989ebe1a5f4bd196453dcb3723411cceede30648e3c5267d,1034,231436,1000000008
01d0d573d22ae27afab2a73de637d6945bfff7b6b24aed5a15aaee96164b2521,1035,231436,1000000008
6033ad12ef45ae0835a2a4a5169c46d9a5cff81ab934f797482fea82f94dda36,1036,231436,1000000008
962dcf5607efd6869a16223ec14cb56c090fa716af9130efd1740056400a80f7,1037,231436,1000000008
dda299d31b1a8d22df32748bf1a1d77c6b868a07389cf7905be0364d0066e306,1038,231436,1000000008
41341de359a6a116145910b6ee240f71e27cf497760d5a5542dda3af8deeac3c,1039,231436,1000000008
b66e8d2f71372ddf914cb0203e188c9ac63845ad0521a13434be01269b61082e,1040,231436,1000000008
df254a589dcdf33446e77c58e0233799b3cac39dede3b283e6ad970b22dfa85f,1041,231436,1000000008
3748db17eaa1d1a4b143995084a7aab1d284c2f9bd27a39e7c2c5f8ffe5a16f2,1042,231436,1000000008
b395d4923e969e7a6f236cb184b0252a447c0cae582a3bc12c9768b65aab4a61,1043,231436,1000000008
c93d157bc0b9a408c3e2b281fc4c66ab7f9559ea32bed2aa1092c1756077b8fb,1044,231436,1000000008
7fece5960cfd01307d0e512afdd0cf795f3ea8616eaccb10b1f826b8ddf1aaaf,1045,231436,1000000008
20137c16f38094bb6436880d16861f51bb83140716b1baf6757e0cee6d03b020,1046,231436,1000000008
efdbbfb9d351ff64ede3acad9cb729acabda11b4d702f7f4bd2a5cc45185a82e,1047,231436,1000000008
b3eeed8adb99d634ed34385ec83f85291d7e501ab4e1571b105cd7e1a1225418,1048,231436,1000000008
148d21b828b3b3826e3c174ba94211dec6acf156d2ba4e5408c4527054dab160,1049,231436,1000000008
bb450e8c2b2c77c7864dac04aa46a35d415f8240d57fd09a0e87935a857925d3,1050,231436,1000000008
401e4104a41b5c9cb03802bf4472d1a152a66603136592f33d592c86924ecb6c,1051,231436,1000000008
46523196af5ca53ccb866516650ba3d18b058f03f9153250c15bc7eb5aa7efe4,1052,231436,1000000008
a73f8f5a6a2028a588702109658e3cd1720cc329894680216b2a321df139bd05,1053,231436,1000000008
ca4a334a7defbc36c6c6fcf6a675b1f83603cc837d50f289f7c1adafa3bd5c98,1054,231436,1000000008
64fbd5e1165e761806e673598ea79160d540099a8e001bd537172c0b286506f4,1055,231436,1000000008
678cbda1f1fd541f5de088d731837ccbf326626ed38415c9db1fe3d43a7a4541,1056,231436,1000000008
